PWSID,HAA9.Max.LAA_ppb,HAA9.Max.LAA_CAT,STG2_MCL,AdvTreat,Chloramines,Br_ppb,TOC_ppm,Impaired.Source
CA0810001,16.7,0.027564533,No Violation,FALSE,FALSE,0,0,FALSE
CA0910001,40.4,0.079143398,No Violation,FALSE,FALSE,0,1.44,FALSE
CA0910002,2.12,0.017871972,Uncertain (No TTHM Data),FALSE,FALSE,3.5,0,FALSE
CA1010003,16.4025,0.031445694,No Violation,TRUE,FALSE,0,1.725,FALSE
CA1010004,24.2825,0.454621773,No Violation,FALSE,TRUE,81,2.875,FALSE
CA1010007,5.2,0.067998985,No Violation,FALSE,FALSE,17.14285714,1.671428571,FALSE
CA1010018,0,0,No Violation,,,310.25,0,FALSE
CA1010021,15.845,0.538020017,No Violation,FALSE,FALSE,303.3333333,0,FALSE
CA1010024,0.4,0.000330561,No Violation,TRUE,FALSE,45.0625,0,FALSE
CA1010025,0.575,0.004843126,No Violation,FALSE,FALSE,393.5714286,0,FALSE
CA1010027,0,0,No Violation,TRUE,,71,0,FALSE
CA1010029,3.33,0.03088718,No Violation,TRUE,FALSE,59.75,0,FALSE
CA1010034,6.285,0.054941762,No Violation,FALSE,FALSE,236.6666667,0,FALSE
CA1010339,0,0,No Violation,FALSE,FALSE,54.4,0,FALSE
CA1210001,7.422,0.0192158,No Violation,FALSE,FALSE,,,
CA1210004,9.315,0.028113087,Uncertain (No TTHM Data),FALSE,FALSE,,,
CA1210006,4.25,0.037806087,No Violation,FALSE,FALSE,63.5,0,FALSE
CA1210009,6.72,0.020007398,No Violation,FALSE,FALSE,56.75,0,FALSE
CA1210013,9.755,0.022245631,No Violation,FALSE,FALSE,0,0.55,FALSE
CA1210016,9.105,0.023597136,No Violation,FALSE,FALSE,,,
CA1310001,37.855,0.858301362,No Violation,FALSE,FALSE,81.5,2.8,FALSE
CA1310002,47.25,0.888398447,Violation,,,78.75,2.45,FALSE
CA1310004,36.125,0.628203725,No Violation,FALSE,FALSE,79.5,2.85,FALSE
CA1310006,46.1725,0.799982197,Violation,,FALSE,76,2.65,FALSE
CA1503341,15.45,0.369751591,Violation,,FALSE,144.5,3.15,TRUE
CA1510001,0.69,0.009230536,No Violation,FALSE,FALSE,957.125,0,FALSE
CA1510003,65.765,0.241019274,No Violation,TRUE,FALSE,0,3.5,FALSE
CA1510005,10.35,0.07115602,No Violation,FALSE,FALSE,193.64,0,FALSE
CA1510006,63.3775,0.342054677,No Violation,,,,,
CA1510012,2.385,0.026362944,No Violation,FALSE,FALSE,279.9375,0,FALSE
CA1510013,6.69,0.061408592,No Violation,FALSE,FALSE,163.6666667,0,FALSE
CA1510015,62.9625,0.215437158,No Violation,FALSE,FALSE,,,
CA1510017,2.43,0.013324749,No Violation,FALSE,FALSE,151.4117647,0,FALSE
CA1510018,0.2325,0.001502522,No Violation,FALSE,FALSE,,,
CA1510019,6.52,0.141817145,No Violation,FALSE,FALSE,189,0,FALSE
CA1510021,1.32,0.00812383,No Violation,,,87.8,0,FALSE
CA1510022,28.875,0.582421321,No Violation,FALSE,FALSE,125,0,FALSE
CA1510024,0,0,No Violation,FALSE,FALSE,60.375,0,FALSE
CA1510029,2.91,0.027026078,No Violation,TRUE,FALSE,327.5,0,FALSE
CA1510031,31.0925,0.184889766,No Violation,TRUE,FALSE,,,
CA1510032,3.6825,0.096668174,No Violation,FALSE,FALSE,,,
CA1510055,29.875,0.111165998,No Violation,TRUE,FALSE,0,2.375,FALSE
CA1510701,14.005,1.093835209,No Violation,FALSE,FALSE,94.25,0,FALSE
CA1610002,42.85,1.155947962,No Violation,FALSE,TRUE,177.5,3.025,TRUE
CA1610003,30.3,0.798323378,Violation,,FALSE,445.1851852,0,FALSE
CA1610004,17,0.246296694,No Violation,FALSE,FALSE,130,0,FALSE
CA1610005,96.4,2.136934929,Violation,,,247.1764706,1.152941176,FALSE
CA1610700,24.4825,0.735673469,No Violation,FALSE,FALSE,164,3.15,TRUE
CA1710006,26.235,0.465665841,No Violation,TRUE,FALSE,0,4.9,FALSE
CA1805007,1.49,0.010720382,No Violation,FALSE,FALSE,76.8685,0,FALSE
CA1910001,13.65,0.183089739,No Violation,TRUE,TRUE,,,
CA1910003,4.635,0.037583685,No Violation,FALSE,FALSE,76.13043478,0,FALSE
CA1910004,12.85,0.082698822,No Violation,FALSE,FALSE,65.41666667,0,FALSE
CA1910005,1.524,0.08176406,No Violation,FALSE,FALSE,,,
CA1910007,24.84,0.539160372,No Violation,FALSE,FALSE,97.5,2.65,FALSE
CA1910009,0.6,0.004878801,No Violation,TRUE,FALSE,87.625,0,FALSE
CA1910011,12.75333333,0.092070568,No Violation,TRUE,TRUE,,,
CA1910013,0.41,0.003453359,No Violation,,FALSE,106.4375,1.075,FALSE
CA1910017,36.10666667,0.908934108,No Violation,FALSE,TRUE,,,
CA1910019,4.3075,0.043145339,No Violation,FALSE,FALSE,,,
CA1910020,5.765,0.034233604,No Violation,FALSE,FALSE,82.5,0.2,FALSE
CA1910021,5.3625,0.02659926,No Violation,FALSE,TRUE,,,
CA1910022,18.575,0.551625402,No Violation,FALSE,TRUE,,,
CA1910024,41.325,0.247030498,No Violation,TRUE,TRUE,,,
CA1910026,10.4175,0.347077928,No Violation,,,,,
CA1910028,28.9925,0.530543508,No Violation,,,,,
CA1910030,12.02,0.17661139,No Violation,FALSE,TRUE,,,
CA1910033,30.05,0.222177676,No Violation,TRUE,TRUE,,,
CA1910036,11.6325,0.147386039,No Violation,TRUE,TRUE,,,
CA1910038,0.62,0.007957181,No Violation,TRUE,FALSE,133.8,0.74,FALSE
CA1910039,3.11,0.02463813,No Violation,TRUE,FALSE,101.3684211,0.205263158,FALSE
CA1910040,12.77,0.274297135,No Violation,FALSE,FALSE,,,
CA1910042,6.08,0.419497609,No Violation,FALSE,FALSE,137.0625,0.73125,FALSE
CA1910043,15.7325,0.264676235,No Violation,TRUE,TRUE,,,
CA1910044,12.035,0.658963131,No Violation,FALSE,FALSE,,,
CA1910047,21.8075,0.311507303,Violation,,TRUE,,,
CA1910049,11.05,0.072198454,No Violation,FALSE,FALSE,,,
CA1910050,6.36,0.116362033,No Violation,TRUE,TRUE,,,
CA1910051,30.0125,0.80258601,Violation,,TRUE,,,
CA1910052,10.72,0.480423463,No Violation,FALSE,TRUE,,,
CA1910059,28.55,0.173589167,No Violation,FALSE,TRUE,172.5,0.9,FALSE
CA1910062,20.3,0.473347855,No Violation,TRUE,TRUE,,,
CA1910063,14.995,0.383081309,No Violation,TRUE,FALSE,12.5,1.675,FALSE
CA1910065,17.7325,0.54732024,No Violation,FALSE,TRUE,,,
CA1910067,16.25275,0.675043028,No Violation,TRUE,TRUE,94.575,2.2425,FALSE
CA1910070,21.31,0.745292945,No Violation,FALSE,FALSE,,,
CA1910072,1.645,0.009902436,No Violation,FALSE,FALSE,,,
CA1910073,10.21,0.19698438,No Violation,FALSE,TRUE,,,
CA1910077,3.303333333,0.108254419,No Violation,TRUE,TRUE,,,
CA1910079,2.953333333,0.027428251,No Violation,FALSE,FALSE,,,
CA1910083,21.515,0.150048403,No Violation,FALSE,TRUE,,,
CA1910090,2.71,0.019005408,No Violation,FALSE,FALSE,80.9,0.22,FALSE
CA1910091,4.78,0.189492519,No Violation,FALSE,FALSE,165,0.6,FALSE
CA1910092,1.065,0.010686036,No Violation,TRUE,FALSE,124.1428571,0.1,FALSE
CA1910096,8.7825,0.061357599,No Violation,FALSE,TRUE,,,
CA1910098,10.9825,0.185347908,No Violation,TRUE,TRUE,,,
CA1910101,3.715,0.17074403,No Violation,FALSE,FALSE,190,0,FALSE
CA1910102,19.4775,0.447625365,No Violation,TRUE,FALSE,262.5,3.4,TRUE
CA1910104,16.035,0.191977181,No Violation,FALSE,TRUE,,,
CA1910105,3.425,0.022375647,No Violation,TRUE,TRUE,,,
CA1910108,6.775,0.229615498,No Violation,FALSE,TRUE,,,
CA1910124,25.88,0.451191829,No Violation,FALSE,TRUE,91.66666667,2.1,FALSE
CA1910125,1.455,0.014552212,No Violation,FALSE,FALSE,153.75,1.325,FALSE
CA1910126,20.7725,0.133945749,No Violation,TRUE,TRUE,0,0.275,FALSE
CA1910127,28.1275,0.340658977,No Violation,FALSE,TRUE,,,
CA1910130,25.0525,1.149125562,No Violation,FALSE,FALSE,,,
CA1910134,16.45,0.281282829,No Violation,FALSE,TRUE,,,
CA1910139,3.6175,0.146918306,No Violation,FALSE,TRUE,30,0,FALSE
CA1910142,19.8425,0.222681196,No Violation,FALSE,TRUE,,,
CA1910143,3.54,0.026885146,No Violation,FALSE,FALSE,98.16666667,0,FALSE
CA1910144,1.165,0.007220663,No Violation,FALSE,FALSE,64.1,0,FALSE
CA1910146,8.4375,0.052010689,No Violation,TRUE,TRUE,,,
CA1910148,2.84,0.021944975,No Violation,TRUE,FALSE,49,0,FALSE
CA1910149,13.6325,0.13288442,No Violation,TRUE,TRUE,,,
CA1910152,2.63,0.028819958,No Violation,,FALSE,124.7777778,0,FALSE
CA1910154,0.8225,0.005339826,No Violation,TRUE,FALSE,,,
CA1910155,20.8975,0.17647975,No Violation,FALSE,TRUE,,,
CA1910156,17.9425,0.114622897,No Violation,FALSE,TRUE,,,
CA1910157,1.565,0.008394728,No Violation,TRUE,FALSE,67.8,0,FALSE
CA1910159,0.995,0.008380713,No Violation,FALSE,FALSE,135,0,FALSE
CA1910161,4.6375,0.041375631,No Violation,FALSE,TRUE,,,
CA1910167,2.2325,0.016989829,No Violation,FALSE,TRUE,,,
CA1910169,0.695,0.005699546,No Violation,FALSE,FALSE,123.3333333,0,FALSE
CA1910173,17.8,0.312231691,No Violation,FALSE,FALSE,190,0.45,FALSE
CA1910174,7.585,0.073766416,No Violation,FALSE,FALSE,201.25,0.3125,FALSE
CA1910179,3.325,0.028126264,No Violation,FALSE,TRUE,,,
CA1910186,5.405,0.44337437,No Violation,FALSE,FALSE,132.2222222,0,FALSE
CA1910189,1.71,0.014572184,No Violation,FALSE,FALSE,,,
CA1910191,12.4925,0.281399709,No Violation,,,,,
CA1910194,21.2125,0.526364681,No Violation,FALSE,TRUE,,,
CA1910203,15.18,0.336702932,No Violation,FALSE,FALSE,69.5,0,FALSE
CA1910204,14.43333333,0.319562813,No Violation,FALSE,TRUE,,,
CA1910205,7.81,0.10362887,No Violation,FALSE,TRUE,,,
CA1910211,10.56666667,0.065552953,No Violation,FALSE,TRUE,,,
CA1910212,1.465,0.008817338,No Violation,TRUE,FALSE,70.9,0,FALSE
CA1910213,22.2425,0.633445873,No Violation,FALSE,TRUE,,,
CA1910218,3.4825,0.09539146,No Violation,FALSE,FALSE,,,
CA1910223,1.675,0.011525911,No Violation,TRUE,TRUE,,,
CA1910225,20.9575,0.181162482,No Violation,FALSE,TRUE,272.5,3.525,TRUE
CA1910234,26.775,0.617234167,No Violation,FALSE,TRUE,,,
CA1910239,21.525,0.379230127,No Violation,FALSE,FALSE,86,0,FALSE
CA1910240,30.73333333,0.718997967,No Violation,FALSE,TRUE,,,
CA1910245,23.08,0.333355713,No Violation,FALSE,TRUE,,,
CA1910255,26.0475,0.922229205,No Violation,TRUE,TRUE,,,
CA2000521,2.325,0.020700421,No Violation,FALSE,FALSE,,,
CA2000554,0.96,0.003551751,Uncertain (No TTHM Data),FALSE,FALSE,52,0,FALSE
CA2010001,0,0,No Violation,FALSE,TRUE,87.125,0,FALSE
CA2010002,0,0,No Violation,FALSE,FALSE,49.06666667,0,FALSE
CA2110002,24.558,0.225000756,No Violation,FALSE,TRUE,31.3375,2.9625,FALSE
CA2110003,18.87333333,0.072118137,No Violation,TRUE,FALSE,44.5,6.175,FALSE
CA2310001,30.865,0.096461916,No Violation,FALSE,FALSE,37.25,1.475,FALSE
CA2310003,15.495,0.061061809,No Violation,FALSE,FALSE,34.66666667,0,FALSE
CA2410001,0.545,0.004415546,No Violation,TRUE,FALSE,67.125,0,FALSE
CA2410004,1.345,0.011328703,No Violation,TRUE,FALSE,189.1666667,0,FALSE
CA2410005,17.115,0.507940975,No Violation,FALSE,FALSE,325.7692308,0,FALSE
CA2410009,0.2,0.001684565,No Violation,FALSE,FALSE,68.975,0,FALSE
CA2710001,1.3,0.010949675,No Violation,,,291.6666667,0,FALSE
CA2710004,35.1025,0.616257542,No Violation,FALSE,FALSE,46027.5,0,FALSE
CA2710008,3.39,0.028116147,No Violation,,,267.5,0,FALSE
CA2710009,7.975,0.364145779,No Violation,FALSE,FALSE,72.33333333,0,FALSE
CA2710010,0.965,0.009968,No Violation,TRUE,FALSE,378.5714286,0,FALSE
CA2710011,3.35,0.706528733,No Violation,FALSE,FALSE,221.0111111,0,FALSE
CA2710017,4.945,0.036119375,No Violation,FALSE,FALSE,335.7142857,0,FALSE
CA2710850,1.445,0.011584572,No Violation,FALSE,FALSE,255,0,FALSE
CA2800112,0.815,0.005079444,No Violation,FALSE,FALSE,87,0,FALSE
CA2810003,58.0475,0.247480672,No Violation,FALSE,FALSE,27.25,4.575,FALSE
CA2810005,50.255,0.124197953,Violation,,FALSE,37.5,5.8,FALSE
CA2910003,2.28,0.014813654,No Violation,FALSE,FALSE,13.5,0,FALSE
CA2910004,16.9175,0.012765987,No Violation,FALSE,FALSE,0,0.925,FALSE
CA2910006,26.2075,0.020563409,No Violation,FALSE,FALSE,0,1.4,FALSE
CA2910023,23.7425,0.023258932,No Violation,FALSE,FALSE,0,1.4,FALSE
CA3000825,0.36,0.003032218,No Violation,FALSE,FALSE,150,0,FALSE
CA3010001,15.954,0.273370419,No Violation,FALSE,FALSE,57.25,2.975,FALSE
CA3010002,8.11,0.336141016,No Violation,FALSE,FALSE,,,
CA3010003,13.30025,0.182662448,No Violation,FALSE,FALSE,,,
CA3010004,8.3955,0.14494479,No Violation,FALSE,TRUE,,,
CA3010010,14.4785,0.268765162,No Violation,FALSE,FALSE,,,
CA3010017,18.48,0.103827386,No Violation,FALSE,TRUE,,,
CA3010018,22.19,0.591534495,No Violation,FALSE,FALSE,,,
CA3010022,4.90425,0.118502285,No Violation,FALSE,FALSE,,,
CA3010023,5.5085,0.03753762,No Violation,FALSE,TRUE,,,
CA3010027,14.5205,0.329822865,No Violation,FALSE,FALSE,,,
CA3010030,11.4025,0.208174472,No Violation,,,,,
CA3010035,9.12025,0.119899392,No Violation,FALSE,FALSE,,,
CA3010036,18.6475,0.301374036,No Violation,FALSE,TRUE,,,
CA3010037,35.1275,1.122414256,No Violation,FALSE,FALSE,,,
CA3010038,12.1385,0.335912874,No Violation,FALSE,FALSE,,,
CA3010041,16.067,0.163689629,No Violation,FALSE,FALSE,,,
CA3010042,37.2775,0.430517293,No Violation,FALSE,TRUE,,,
CA3010046,7.36875,0.161215721,No Violation,FALSE,FALSE,,,
CA3010053,18.29425,0.592832972,No Violation,FALSE,TRUE,,,
CA3010055,18.9,0.250941959,No Violation,FALSE,TRUE,,,
CA3010062,0.805,0.006780376,No Violation,FALSE,FALSE,,,
CA3010064,5.4005,0.135721818,No Violation,FALSE,FALSE,,,
CA3010069,0.8975,0.009639248,No Violation,FALSE,FALSE,,,
CA3010073,15.9375,0.311908001,No Violation,FALSE,TRUE,,,
CA3010079,18.73,0.282536295,No Violation,FALSE,TRUE,,,
CA3010092,36.39725,0.790052105,No Violation,FALSE,TRUE,30.33333333,2.5,FALSE
CA3010094,27.24,0.445871758,No Violation,FALSE,FALSE,33.5,1.833333333,FALSE
CA3010100,3.91325,0.034447251,No Violation,FALSE,FALSE,,,
CA3010101,12.7325,0.185679643,No Violation,FALSE,TRUE,,,
CA3110004,37.3275,0.033451212,Uncertain (No TTHM Data),FALSE,FALSE,,,
CA3110005,24.07,0.020694776,No Violation,FALSE,FALSE,0,1.4625,FALSE
CA3110008,19.1625,0.018280518,No Violation,FALSE,FALSE,0,1.35,FALSE
CA3110025,29.82,0.029377101,No Violation,FALSE,FALSE,0,1.488888889,FALSE
CA3310001,9.78,0.202621417,No Violation,TRUE,FALSE,57.57142857,0,FALSE
CA3310002,2.325,0.019170039,No Violation,FALSE,FALSE,48.25,0,FALSE
CA3310003,29.625,0.764658557,No Violation,FALSE,FALSE,115.4285714,1.814285714,FALSE
CA3310005,7.225,0.185975633,No Violation,FALSE,FALSE,,,
CA3310006,1.025,0.005516836,No Violation,FALSE,FALSE,11.7,0,FALSE
CA3310007,0.205,0.00172668,No Violation,FALSE,FALSE,72.33333333,0,FALSE
CA3310008,1.02,0.006552457,No Violation,FALSE,FALSE,77.82352941,0,FALSE
CA3310009,21.0525,0.657516923,No Violation,FALSE,TRUE,,,
CA3310012,13.30333333,0.375040574,No Violation,FALSE,TRUE,216.6666667,3.3,TRUE
CA3310016,2.485,0.023273755,No Violation,FALSE,FALSE,520,0,FALSE
CA3310020,0.36,0.000297505,No Violation,FALSE,FALSE,39.60714286,0.16,FALSE
CA3310021,2.895,0.229114414,No Violation,TRUE,FALSE,246.15,0,FALSE
CA3310022,6.755,0.363248823,No Violation,FALSE,FALSE,100.3684211,0.273684211,FALSE
CA3310025,5.866666667,0.111616032,No Violation,FALSE,FALSE,,,
CA3310031,1.8275,0.018412902,No Violation,TRUE,FALSE,87.875,0,FALSE
CA3310032,15.53,0.512885456,No Violation,FALSE,FALSE,138.6666667,0,FALSE
CA3310036,14.5575,0.557799526,No Violation,FALSE,TRUE,,,
CA3310037,21.155,0.600797478,No Violation,FALSE,TRUE,15.25,1.925,FALSE
CA3310038,13.8375,0.738303845,No Violation,,,,,
CA3310040,52.05,0.06156216,No Violation,TRUE,FALSE,0,0.958333333,FALSE
CA3310044,9.625,0.820091488,No Violation,TRUE,FALSE,151.9090909,0.272727273,FALSE
CA3310049,12.6025,0.485613552,No Violation,FALSE,TRUE,,,
CA3310074,8.4625,0.541210855,No Violation,FALSE,TRUE,,,
CA3310800,4.705,0.041944094,No Violation,FALSE,FALSE,,,
CA3400253,6.795,0.023258129,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
CA3410001,28.0355,0.039461106,No Violation,FALSE,FALSE,,,
CA3410004,9.435,0.015875175,No Violation,FALSE,FALSE,0,0,FALSE
CA3410006,28.8235,0.025148656,Uncertain (No TTHM Data),FALSE,FALSE,,,
CA3410008,0.275,0.001556635,No Violation,FALSE,FALSE,37.9375,0,FALSE
CA3410009,32.365,0.03141276,Uncertain (No TTHM Data),FALSE,FALSE,,,
CA3410010,13.21,0.009848929,No Violation,TRUE,FALSE,,,
CA3410011,0.56,0.001612121,No Violation,FALSE,FALSE,24.66666667,0,FALSE
CA3410013,21.155,0.019088746,Uncertain (No TTHM Data),TRUE,FALSE,,,
CA3410014,30.6625,0.032835077,No Violation,FALSE,FALSE,0,1.425,FALSE
CA3410015,28.2875,0.029050965,Uncertain (No TTHM Data),FALSE,FALSE,0,1.8,FALSE
CA3410016,26.3725,0.025824106,Uncertain (No TTHM Data),FALSE,FALSE,,,
CA3410017,2.175,0.009793026,No Violation,TRUE,FALSE,,,
CA3410018,0,0,Uncertain (No TTHM Data),FALSE,FALSE,64.77272727,0,FALSE
CA3410020,33.2975,0.054182956,No Violation,FALSE,FALSE,,,
CA3410021,26.592,0.022228137,Uncertain (No TTHM Data),FALSE,FALSE,0,1.3,FALSE
CA3410023,29.26,0.048363163,Uncertain (No TTHM Data),TRUE,FALSE,,,
CA3410026,0.88,0.007170321,Uncertain (No TTHM Data),,,55.33333333,0,FALSE
CA3410029,17.72,0.044650863,Uncertain (No TTHM Data),FALSE,FALSE,6.25,1.775,FALSE
CA3410031,9.5875,0.010911424,Uncertain (No TTHM Data),TRUE,FALSE,,,
CA3410704,28.2675,0.05123938,No Violation,FALSE,FALSE,0,1.366666667,FALSE
CA3510001,30.24766667,1.519886885,Violation,,FALSE,,,
CA3510003,26.995,0.775781508,No Violation,TRUE,FALSE,,,
CA3610001,18.15,0.65277071,No Violation,,,200,0.85,FALSE
CA3610003,3.295,0.267826348,No Violation,FALSE,FALSE,115.3333333,0,FALSE
CA3610004,28.4625,0.742416884,No Violation,TRUE,FALSE,102.5,1.475,FALSE
CA3610008,0.635,0.005968747,No Violation,FALSE,FALSE,59.16666667,0.855555556,FALSE
CA3610012,21.2675,0.689794383,No Violation,TRUE,TRUE,,,
CA3610013,1.38,0.00816827,No Violation,TRUE,FALSE,44.16666667,0,FALSE
CA3610014,2,0.016825723,No Violation,FALSE,FALSE,91.33333333,0.986666667,FALSE
CA3610018,28.5175,0.225550039,No Violation,FALSE,FALSE,90.2625,1.28,FALSE
CA3610024,0.32,0.002695305,No Violation,FALSE,FALSE,48.40625,0.034375,FALSE
CA3610025,2.05,0.127592339,No Violation,FALSE,FALSE,80.875,0,FALSE
CA3610028,5.545,0.182985983,No Violation,FALSE,FALSE,35.5,0,FALSE
CA3610029,22.555,0.399805921,No Violation,FALSE,TRUE,,,
CA3610034,21.5825,0.450343172,No Violation,FALSE,TRUE,,,
CA3610036,25.255,0.402414603,No Violation,FALSE,TRUE,,,
CA3610037,24.7325,0.168413681,No Violation,TRUE,FALSE,137.5,0.9375,FALSE
CA3610038,3.2525,0.021250444,No Violation,TRUE,FALSE,,,
CA3610039,3.16,0.157563509,No Violation,TRUE,FALSE,93.74025974,0,FALSE
CA3610041,30,0.439635015,No Violation,FALSE,FALSE,117.5,1.425,FALSE
CA3610043,7.75,0.193762268,No Violation,FALSE,FALSE,146.9375,0.0625,FALSE
CA3610049,0.56,0.004716783,No Violation,FALSE,FALSE,73,0,FALSE
CA3610050,23.635,0.52031766,No Violation,FALSE,FALSE,,,
CA3610052,2.475,0.015520579,No Violation,FALSE,FALSE,41.15686275,0,FALSE
CA3610055,27.99,0.571832904,Violation,,FALSE,124.75,1.775,FALSE
CA3610057,2.86,0.017943971,No Violation,FALSE,FALSE,113.8,0,FALSE
CA3610064,35.5975,0.794272105,No Violation,FALSE,FALSE,155,3.15,TRUE
CA3610073,2.87,0.236399201,No Violation,FALSE,FALSE,183.45,0,FALSE
CA3610085,3.755,0.016647767,No Violation,FALSE,FALSE,18,0,FALSE
CA3610120,1.8,0.017981273,No Violation,FALSE,FALSE,9.772727273,0,FALSE
CA3610121,0.575,0.004683662,No Violation,FALSE,FALSE,68.3,0,FALSE
CA3610125,2.18,0.159371781,No Violation,FALSE,FALSE,61.5,0,FALSE
CA3610703,1.035,0.007000479,No Violation,FALSE,FALSE,66,0,FALSE
CA3610705,5.085,0.83288027,No Violation,FALSE,FALSE,225,0,FALSE
CA3610850,0.31,0.002611076,No Violation,TRUE,FALSE,180,0,FALSE
CA3710001,22.48,0.574841092,No Violation,FALSE,TRUE,,,
CA3710002,15.52,0.131462261,No Violation,FALSE,TRUE,,,
CA3710005,22.81333333,0.282158424,No Violation,FALSE,TRUE,180,1.2,FALSE
CA3710006,32.415,0.439335028,No Violation,FALSE,TRUE,106.5,4.2,TRUE
CA3710008,19.5225,0.699710385,No Violation,FALSE,TRUE,,,
CA3710010,19.20475,0.407567382,No Violation,FALSE,TRUE,96.8,3.075,FALSE
CA3710013,17.9875,1.101734151,No Violation,FALSE,TRUE,,,
CA3710014,36.09,0.504699295,No Violation,TRUE,TRUE,66.75,2.775,FALSE
CA3710015,39.4,0.293708884,No Violation,FALSE,TRUE,89,2.1,FALSE
CA3710016,15.1975,0.778968405,No Violation,TRUE,TRUE,,,
CA3710018,17.4125,0.446715115,No Violation,TRUE,TRUE,,,
CA3710019,16.775,0.881459384,No Violation,FALSE,TRUE,,,
CA3710020,26.0325,0.739461065,No Violation,FALSE,TRUE,119.9166667,3.591666667,TRUE
CA3710021,41.685,0.876679459,No Violation,FALSE,TRUE,,,
CA3710023,44.68666667,0.763990603,No Violation,FALSE,TRUE,163.3333333,6.733333333,TRUE
CA3710025,38.6325,0.387998769,No Violation,FALSE,TRUE,315.25,8.55,TRUE
CA3710026,14.585,0.286235429,No Violation,FALSE,TRUE,,,
CA3710027,32.3375,0.619236588,No Violation,FALSE,TRUE,,,
CA3710029,29.56666667,0.229854566,No Violation,FALSE,TRUE,90,2.9,FALSE
CA3710034,21.9175,0.504215683,No Violation,FALSE,TRUE,,,
CA3710037,20.3375,0.291188921,No Violation,FALSE,TRUE,,,
CA3710700,15.67,0.728104249,No Violation,FALSE,FALSE,217,0,FALSE
CA3710702,19.38,0.621092874,No Violation,FALSE,FALSE,425,0.55,FALSE
CA3810010,36.58,0.070267605,No Violation,FALSE,TRUE,,,
CA3810011,46.85075,0.086289481,No Violation,FALSE,TRUE,,,
CA3910001,16.55,0.027589472,No Violation,FALSE,FALSE,,,
CA3910004,13.98,0.02119537,No Violation,TRUE,FALSE,0,2.533333333,FALSE
CA3910005,27.8325,0.106568447,No Violation,FALSE,FALSE,,,
CA3910007,0.3,0.002526848,No Violation,,,227.8571429,0.342857143,FALSE
CA3910011,34.593,0.239524477,No Violation,FALSE,TRUE,430,3.633333333,TRUE
CA3910012,39.545,0.456673076,No Violation,TRUE,TRUE,43.8,2.52,FALSE
CA3910015,36.2,0.043237596,No Violation,FALSE,FALSE,,,
CA3910027,21.25,0.257991098,No Violation,,,79,3.175,FALSE
CA4010001,31.39,0.351509067,No Violation,FALSE,TRUE,,,
CA4010002,29.86,0.21382963,No Violation,FALSE,FALSE,114.1625,0.7575,FALSE
CA4010004,29.41,0.512490905,No Violation,FALSE,TRUE,,,
CA4010007,28.7575,0.745502691,No Violation,TRUE,FALSE,5.5,3.45,FALSE
CA4010009,57.2225,0.818248904,No Violation,FALSE,FALSE,37.75,4.225,FALSE
CA4010011,29.83333333,0.301476219,No Violation,FALSE,TRUE,,,
CA4010026,23.58,0.583526726,No Violation,FALSE,TRUE,,,
CA4010830,35.66,0.876973373,No Violation,,,83,3.7,FALSE
CA4110001,25.7725,0.022304191,No Violation,FALSE,TRUE,,,
CA4110003,35.175,0.049661324,No Violation,FALSE,FALSE,,,
CA4110006,31.3475,0.148426319,No Violation,FALSE,TRUE,77,2.725,FALSE
CA4110007,24.945,0.025096964,No Violation,FALSE,TRUE,,,
CA4110008,31.615,0.041337353,No Violation,FALSE,TRUE,,,
CA4110009,24.4175,0.049817808,No Violation,FALSE,TRUE,,,
CA4110011,45.355,0.728189106,No Violation,FALSE,FALSE,80,1.88,FALSE
CA4110013,25.18,0.032849558,No Violation,FALSE,TRUE,,,
CA4110016,32.4185,0.037068074,No Violation,FALSE,TRUE,,,
CA4110017,33.8085,0.032245667,No Violation,FALSE,FALSE,,,
CA4110018,31.49475,0.049170851,No Violation,FALSE,TRUE,,,
CA4110021,26.14666667,0.023542575,No Violation,FALSE,TRUE,,,
CA4110022,37.1735,0.039378269,No Violation,FALSE,TRUE,,,
CA4110023,14.4045,0.064100646,No Violation,FALSE,TRUE,,,
CA4110024,23.47466667,0.021679338,No Violation,FALSE,TRUE,,,
CA4110025,15.4375,0.067870808,No Violation,FALSE,TRUE,,,
CA4110027,15.8425,0.073822355,No Violation,FALSE,TRUE,,,
CA4210001,44.14,0.631875112,No Violation,FALSE,FALSE,,,
CA4210004,41.775,0.196371708,No Violation,FALSE,FALSE,80.66666667,4.9,FALSE
CA4210006,14.2875,0.336724516,No Violation,FALSE,TRUE,175,0.65,FALSE
CA4210007,41.2975,0.514592004,No Violation,FALSE,FALSE,10.5,3.65,FALSE
CA4210010,43.2,0.415088356,No Violation,FALSE,FALSE,39742.71429,3.0375,TRUE
CA4210011,20.0375,0.150501589,No Violation,FALSE,TRUE,,,
CA4210016,27.3075,0.533162148,No Violation,FALSE,TRUE,,,
CA4310001,26.04,0.441716581,No Violation,FALSE,TRUE,,,
CA4310004,1.02,0.008591284,No Violation,FALSE,FALSE,108.5222222,0,FALSE
CA4310005,36.58666667,0.248713075,No Violation,FALSE,TRUE,,,
