PWSID,STG2_MCL,Adv.Treat,Chloramines,Bromide_ppb,TOC_ppm,Impaired.Source
CO0101140,No Violation,TRUE,FALSE,18.425,1.6425,FALSE
CO0101150,No Violation,FALSE,TRUE,111.2,2.9325,TRUE
CO0101170,No Violation,FALSE,TRUE,64,1.975,FALSE
CO0103005,No Violation,TRUE,TRUE,196.6666667,3.641176471,TRUE
CO0103010,No Violation,FALSE,FALSE,216,0.13,FALSE
CO0103035,No Violation,FALSE,FALSE,,,
CO0103045,No Violation,FALSE,TRUE,126.25,3.975,TRUE
CO0104300,No Violation,FALSE,FALSE,3.0375,3.14875,FALSE
CO0107152,No Violation,FALSE,FALSE,3.466666667,2.79125,FALSE
CO0107155,No Violation,FALSE,TRUE,12.425,3.393,FALSE
CO0107471,No Violation,FALSE,FALSE,0,1.675,FALSE
CO0107473,No Violation,FALSE,FALSE,36.00833333,3.259166667,FALSE
CO0107485,No Violation,FALSE,FALSE,0,3.43,FALSE
CO0107487,No Violation,FALSE,FALSE,0,2.897142857,FALSE
CO0107725,No Violation,FALSE,FALSE,0,3.2075,FALSE
CO0116001,No Violation,FALSE,TRUE,0,2.898,FALSE
CO0118010,No Violation,FALSE,TRUE,145,2.1,TRUE
CO0118015,No Violation,FALSE,TRUE,165.5,2.0675,TRUE
CO0118020,No Violation,FALSE,FALSE,13.7,0,FALSE
CO0118025,No Violation,,,116.5416667,1.55,FALSE
CO0118040,No Violation,FALSE,TRUE,193.75,6.7225,TRUE
CO0118055,No Violation,FALSE,TRUE,21.825,2.765,FALSE
CO0118076,No Violation,FALSE,TRUE,78.52916667,0.669166667,FALSE
CO0119786,No Violation,FALSE,FALSE,38.875,2.0125,FALSE
CO0119802,No Violation,FALSE,FALSE,5.25,0.75,FALSE
CO0121125,No Violation,FALSE,FALSE,122,0.846666667,FALSE
CO0121150,No Violation,FALSE,FALSE,9.055,1.7605,FALSE
CO0121275,No Violation,FALSE,FALSE,,,
CO0121775,No Violation,FALSE,FALSE,,,
CO0121845,No Violation,,,,,
CO0121900,No Violation,FALSE,FALSE,,,
CO0121930,No Violation,FALSE,FALSE,108.9310345,0.237931034,FALSE
CO0122100,No Violation,FALSE,FALSE,12.575,1.89,FALSE
CO0123538,No Violation,FALSE,FALSE,0,1.1,FALSE
CO0124147,No Violation,FALSE,FALSE,79.993375,0.525125,FALSE
CO0128500,No Violation,FALSE,FALSE,4.75,3.0625,FALSE
CO0130001,No Violation,FALSE,FALSE,17.81428571,2.52,FALSE
CO0130020,No Violation,FALSE,TRUE,67.85,2.4725,FALSE
CO0130030,No Violation,FALSE,FALSE,0,2.325,FALSE
CO0130040,No Violation,FALSE,FALSE,73,0.4,FALSE
CO0134150,No Violation,FALSE,FALSE,0,4.4675,FALSE
CO0135233,No Violation,FALSE,FALSE,,,
CO0135257,No Violation,FALSE,FALSE,0,3.25,FALSE
CO0135291,No Violation,FALSE,FALSE,0,3.25,FALSE
CO0135292,No Violation,FALSE,FALSE,,,
CO0135477,No Violation,FALSE,FALSE,,,
CO0135485,No Violation,FALSE,FALSE,0,3.3,FALSE
CO0136800,No Violation,FALSE,FALSE,0,0.945,FALSE
CO0138045,No Violation,FALSE,FALSE,435.75,2.82,TRUE
CO0139180,No Violation,FALSE,FALSE,49.7,1.65,FALSE
CO0139321,No Violation,FALSE,FALSE,0,2.225,FALSE
CO0139791,No Violation,FALSE,TRUE,0,3.433333333,FALSE
CO0142900,No Violation,FALSE,TRUE,0,4.1575,FALSE
CO0143518,No Violation,FALSE,TRUE,,,
CO0143755,No Violation,FALSE,TRUE,,,
CO0144005,No Violation,FALSE,FALSE,0,3.2875,FALSE
CO0149122,No Violation,FALSE,FALSE,0,0.265,FALSE
CO0151500,No Violation,FALSE,TRUE,19.975,2.135,FALSE
CO0151650,No Violation,FALSE,FALSE,0,2.1,FALSE
CO0154524,Violation,,FALSE,21.36,2.835,FALSE
CO0159020,No Violation,FALSE,FALSE,0,0.865875,FALSE
CO0159055,No Violation,FALSE,FALSE,0,1.5125,FALSE
CO0162233,No Violation,FALSE,FALSE,,,
CO0162255,No Violation,TRUE,FALSE,0,2.80175,FALSE
CO0162260,No Violation,FALSE,FALSE,,,
CO0162321,No Violation,FALSE,FALSE,26.54,4.236,FALSE
CO0162418,No Violation,FALSE,TRUE,17.5,3.8,FALSE
CO0162553,No Violation,FALSE,FALSE,,,
CO0162610,No Violation,FALSE,FALSE,,,
CO0162843,No Violation,,,,,
CO0163020,No Violation,FALSE,FALSE,,,
CO0203002,No Violation,FALSE,FALSE,137.1166667,0.437777778,FALSE
CO0218015,No Violation,,,35.81111111,0,FALSE
CO0221445,No Violation,FALSE,FALSE,,,
CO0230020,No Violation,FALSE,FALSE,62.57077778,1.649966667,FALSE
CO0235184,No Violation,FALSE,FALSE,,,
CO0251700,No Violation,TRUE,FALSE,25.9175,2.560175,FALSE
CT0040011,No Violation,FALSE,FALSE,24.35714286,2.102142857,FALSE
CT0150011,Violation,,FALSE,22.99,3.922727273,FALSE
CT0170011,No Violation,FALSE,FALSE,,,
CT0330011,No Violation,FALSE,FALSE,30.0125,0,FALSE
CT0340011,No Violation,FALSE,FALSE,16.75,4.74,FALSE
CT0350011,No Violation,FALSE,FALSE,,,
CT0450011,No Violation,FALSE,FALSE,,,
CT0473011,No Violation,TRUE,FALSE,24,4.375,FALSE
CT0490021,No Violation,FALSE,FALSE,53.75,0,FALSE
CT0520011,No Violation,TRUE,FALSE,,,
CT0570011,No Violation,FALSE,FALSE,31.23333333,4.1,FALSE
CT0590011,No Violation,FALSE,FALSE,25,3.37,FALSE
CT0608011,No Violation,TRUE,FALSE,,,
CT0640011,No Violation,FALSE,TRUE,137.5,2.08125,TRUE
CT0727091,No Violation,FALSE,FALSE,,,
CT0770021,No Violation,FALSE,FALSE,13.975,2.7775,FALSE
CT0780021,No Violation,FALSE,FALSE,0,1.795,FALSE
CT0800011,No Violation,FALSE,FALSE,1.730769231,3.203076923,FALSE
CT0830011,No Violation,FALSE,FALSE,10,3.3425,FALSE
CT0880011,No Violation,FALSE,FALSE,0,2.59,FALSE
CT0890011,No Violation,FALSE,FALSE,0,3.13,FALSE
CT0900011,No Violation,FALSE,FALSE,,,
CT0930011,No Violation,FALSE,FALSE,21.6,3.876,FALSE
CT0950011,No Violation,FALSE,FALSE,0,2.285,FALSE
CT1030011,No Violation,FALSE,FALSE,26,5.196666667,FALSE
CT1030021,No Violation,TRUE,FALSE,22,6.12,FALSE
CT1040011,Violation,,FALSE,6.285714286,2.872857143,FALSE
CT1100011,No Violation,FALSE,FALSE,0,5.185,FALSE
CT1240011,No Violation,FALSE,FALSE,,,
CT1280021,No Violation,FALSE,FALSE,26.42857143,0,FALSE
CT1310011,No Violation,FALSE,FALSE,0,2.74,FALSE
CT1350011,No Violation,FALSE,FALSE,29.45,3.645,FALSE
CT1370011,No Violation,FALSE,FALSE,21.9,5.7025,FALSE
CT1430011,No Violation,FALSE,FALSE,0,2.5975,FALSE
CT1480011,No Violation,FALSE,FALSE,11.5,3.215,FALSE
CT1510011,No Violation,FALSE,FALSE,0,3.705,FALSE
CT1520071,No Violation,FALSE,FALSE,,,
CT1630011,No Violation,FALSE,FALSE,7.5,3.1775,FALSE
DC0000002,Uncertain (No TTHM Data),FALSE,TRUE,,,
DC0000003,Uncertain (No TTHM Data),,,,,
DC0000007,Uncertain (No TTHM Data),,,,,
DE0000124,No Violation,FALSE,FALSE,0,0.234,FALSE
DE0000552,No Violation,TRUE,TRUE,,,
DE0000564,No Violation,FALSE,FALSE,36.75,3.58,FALSE
DE0000571,No Violation,TRUE,FALSE,23.00333333,0.410333333,FALSE
DE0000592,No Violation,FALSE,FALSE,47.70575,0.578675,FALSE
DE0000614,No Violation,FALSE,FALSE,0,0,FALSE
DE0000630,No Violation,FALSE,FALSE,36.15,2.39,FALSE
DE0000657,No Violation,FALSE,FALSE,15.88333333,1.9,FALSE
DE0000663,No Violation,FALSE,FALSE,23.1,2.486666667,FALSE
DE0000991,No Violation,FALSE,FALSE,74.27142857,0,FALSE
DE0020001,No Violation,FALSE,FALSE,,,
FL1030050,Uncertain (No TTHM Data),FALSE,FALSE,5.75,7.3025,FALSE
FL1030141,Uncertain (No TTHM Data),FALSE,FALSE,,,
FL1030435,Uncertain (No TTHM Data),,FALSE,,,
FL1030515,Uncertain (No TTHM Data),,,,,
FL1030517,Uncertain (No TTHM Data),FALSE,FALSE,,,
FL1170126,Uncertain (No TTHM Data),,,7.666666667,0,FALSE
FL1170525,Uncertain (No TTHM Data),FALSE,FALSE,35.5125,0.0425,FALSE
FL1170527,Uncertain (No TTHM Data),TRUE,FALSE,169.57,0,FALSE
FL1170703,Uncertain (No TTHM Data),FALSE,FALSE,34.45,0,FALSE
FL1170814,Uncertain (No TTHM Data),,,40.43125,0,FALSE
FL1200551,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
FL1200797,Uncertain (No TTHM Data),FALSE,FALSE,384.5,0,FALSE
FL1230545,Uncertain (No TTHM Data),FALSE,FALSE,34.05,6.1175,FALSE
FL1230848,Violation,,FALSE,32.5,3.1,FALSE
FL1320686,Uncertain (No TTHM Data),FALSE,FALSE,55.16666667,0,FALSE
FL1370393,Uncertain (No TTHM Data),FALSE,FALSE,28.2,0,FALSE
FL1370655,Uncertain (No TTHM Data),FALSE,FALSE,29.13235294,0,FALSE
FL1460035,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
FL1460144,Uncertain (No TTHM Data),FALSE,FALSE,161.6055556,0,FALSE
FL1460147,Uncertain (No TTHM Data),FALSE,FALSE,9.055555556,0,FALSE
FL1460182,Uncertain (No TTHM Data),,,0,0,FALSE
FL1460202,Uncertain (No TTHM Data),FALSE,FALSE,218.45,0,FALSE
FL1460506,Uncertain (No TTHM Data),FALSE,FALSE,175.9375,0,FALSE
FL1460775,Uncertain (No TTHM Data),FALSE,FALSE,24.675,0,FALSE
FL1460782,Uncertain (No TTHM Data),,,239.5,0,FALSE
FL1570146,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
FL1570232,Uncertain (No TTHM Data),FALSE,FALSE,9.033333333,0,FALSE
FL1570349,Uncertain (No TTHM Data),FALSE,FALSE,63.55,0,FALSE
FL1570470,Uncertain (No TTHM Data),FALSE,FALSE,132.925,0,FALSE
FL1570540,Uncertain (No TTHM Data),FALSE,FALSE,18.9,0,FALSE
FL1570593,Uncertain (No TTHM Data),FALSE,FALSE,,,
FL1570671,Uncertain (No TTHM Data),FALSE,FALSE,3.922727273,0,FALSE
FL1650785,Uncertain (No TTHM Data),FALSE,FALSE,160.5066667,0.706483333,FALSE
FL1660196,Uncertain (No TTHM Data),,,4.29,0,FALSE
FL1660290,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
FL1660370,Uncertain (No TTHM Data),FALSE,FALSE,101.5,1.216666667,FALSE
FL1660596,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
FL1660615,Uncertain (No TTHM Data),FALSE,FALSE,80.80555556,0.693888889,FALSE
FL2010201,Uncertain (No TTHM Data),FALSE,FALSE,53.25,1.7,FALSE
FL2010946,Uncertain (No TTHM Data),FALSE,FALSE,42.8,1.07,FALSE
FL2100626,Uncertain (No TTHM Data),FALSE,FALSE,0,0.6,FALSE
FL2100741,Uncertain (No TTHM Data),FALSE,FALSE,10.78181818,0,FALSE
